Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:16:00,1.022629E+03,2.708863E+03,5.308952E-02,2.393273E-01,2.827741E+03,1.698635E+03,1.468003E-01,1.500731E-01,1.727970E+03,1.088077E+03,8.970629E-02,9.613070E-02,2.771788E+03,1.675363E+03,1.438955E-01,1.480170E-01,1.727970E+03,1.198321E+03,8.970629E-02,1.058706E-01
01:17:00,1.022633E+03,2.708374E+03,5.308973E-02,2.392841E-01,2.827743E+03,1.697579E+03,1.468004E-01,1.499797E-01,1.727970E+03,1.087308E+03,8.970634E-02,9.606274E-02,2.771790E+03,1.674344E+03,1.438956E-01,1.479270E-01,1.727970E+03,1.197310E+03,8.970634E-02,1.057813E-01
01:18:00,1.022637E+03,2.707886E+03,5.308995E-02,2.392410E-01,2.827744E+03,1.696524E+03,1.468004E-01,1.498865E-01,1.727971E+03,1.086540E+03,8.970639E-02,9.599488E-02,2.771791E+03,1.673327E+03,1.438957E-01,1.478371E-01,1.727971E+03,1.196301E+03,8.970639E-02,1.056922E-01
01:19:00,1.022641E+03,2.707399E+03,5.309016E-02,2.391979E-01,2.827746E+03,1.695470E+03,1.468005E-01,1.497934E-01,1.727972E+03,1.085773E+03,8.970644E-02,9.592714E-02,2.771793E+03,1.672311E+03,1.438958E-01,1.477473E-01,1.727972E+03,1.195295E+03,8.970644E-02,1.056033E-01
01:20:00,1.022645E+03,2.706912E+03,5.309037E-02,2.391549E-01,2.827748E+03,1.694419E+03,1.468006E-01,1.497005E-01,1.727973E+03,1.085008E+03,8.970649E-02,9.585950E-02,2.771795E+03,1.671297E+03,1.438959E-01,1.476578E-01,1.727973E+03,1.194291E+03,8.970649E-02,1.055146E-01
01:21:00,1.022650E+03,2.706426E+03,5.309059E-02,2.391120E-01,2.827750E+03,1.693369E+03,1.468007E-01,1.496078E-01,1.727974E+03,1.084243E+03,8.970654E-02,9.579197E-02,2.771797E+03,1.670285E+03,1.438959E-01,1.475683E-01,1.727974E+03,1.193289E+03,8.970654E-02,1.054261E-01
01:22:00,1.022654E+03,2.705941E+03,5.309080E-02,2.390692E-01,2.827751E+03,1.692321E+03,1.468008E-01,1.495152E-01,1.727975E+03,1.083480E+03,8.970659E-02,9.572455E-02,2.771798E+03,1.669274E+03,1.438960E-01,1.474791E-01,1.727975E+03,1.192289E+03,8.970659E-02,1.053377E-01
01:23:00,1.022658E+03,2.705457E+03,5.309101E-02,2.390264E-01,2.827753E+03,1.691274E+03,1.468009E-01,1.494228E-01,1.727976E+03,1.082718E+03,8.970664E-02,9.565723E-02,2.771800E+03,1.668266E+03,1.438961E-01,1.473899E-01,1.727976E+03,1.191292E+03,8.970664E-02,1.052496E-01
01:24:00,1.022662E+03,2.704974E+03,5.309123E-02,2.389837E-01,2.827755E+03,1.690230E+03,1.468010E-01,1.493305E-01,1.727977E+03,1.081958E+03,8.970669E-02,9.559003E-02,2.771802E+03,1.667259E+03,1.438962E-01,1.473010E-01,1.727977E+03,1.190297E+03,8.970669E-02,1.051617E-01
01:25:00,1.022666E+03,2.704492E+03,5.309144E-02,2.389411E-01,2.827757E+03,1.689187E+03,1.468011E-01,1.492383E-01,1.727978E+03,1.081198E+03,8.970673E-02,9.552293E-02,2.771803E+03,1.666253E+03,1.438963E-01,1.472122E-01,1.727978E+03,1.189304E+03,8.970673E-02,1.050740E-01
01:26:00,1.022670E+03,2.704010E+03,5.309165E-02,2.388985E-01,2.827758E+03,1.688146E+03,1.468012E-01,1.491463E-01,1.727979E+03,1.080440E+03,8.970678E-02,9.545593E-02,2.771805E+03,1.665250E+03,1.438964E-01,1.471235E-01,1.727979E+03,1.188313E+03,8.970678E-02,1.049864E-01
01:27:00,1.022674E+03,2.703529E+03,5.309186E-02,2.388561E-01,2.827760E+03,1.687106E+03,1.468013E-01,1.490545E-01,1.727980E+03,1.079683E+03,8.970683E-02,9.538905E-02,2.771807E+03,1.664248E+03,1.438965E-01,1.470350E-01,1.727980E+03,1.187324E+03,8.970683E-02,1.048991E-01
01:28:00,1.022678E+03,2.703049E+03,5.309208E-02,2.388137E-01,2.827762E+03,1.686068E+03,1.468013E-01,1.489628E-01,1.727981E+03,1.078927E+03,8.970688E-02,9.532226E-02,2.771809E+03,1.663248E+03,1.438966E-01,1.469466E-01,1.727981E+03,1.186338E+03,8.970688E-02,1.048119E-01
01:29:00,1.022682E+03,2.702570E+03,5.309229E-02,2.387713E-01,2.827764E+03,1.685032E+03,1.468014E-01,1.488712E-01,1.727982E+03,1.078172E+03,8.970693E-02,9.525559E-02,2.771810E+03,1.662250E+03,1.438967E-01,1.468584E-01,1.727982E+03,1.185353E+03,8.970693E-02,1.047249E-01
01:30:00,1.022686E+03,2.702092E+03,5.309250E-02,2.387291E-01,2.827765E+03,1.683997E+03,1.468015E-01,1.487798E-01,1.727983E+03,1.077419E+03,8.970698E-02,9.518901E-02,2.771812E+03,1.661253E+03,1.438968E-01,1.467704E-01,1.727983E+03,1.184371E+03,8.970698E-02,1.046381E-01
01:31:00,1.022691E+03,2.701614E+03,5.309271E-02,2.386869E-01,2.827767E+03,1.682964E+03,1.468016E-01,1.486885E-01,1.727984E+03,1.076666E+03,8.970703E-02,9.512255E-02,2.771814E+03,1.660258E+03,1.438969E-01,1.466825E-01,1.727984E+03,1.183390E+03,8.970703E-02,1.045515E-01
01:32:00,1.022695E+03,2.701138E+03,5.309292E-02,2.386448E-01,2.827769E+03,1.681933E+03,1.468017E-01,1.485974E-01,1.727985E+03,1.075915E+03,8.970707E-02,9.505618E-02,2.771816E+03,1.659265E+03,1.438969E-01,1.465947E-01,1.727985E+03,1.182412E+03,8.970708E-02,1.044651E-01
01:33:00,1.022699E+03,2.700662E+03,5.309314E-02,2.386027E-01,2.827770E+03,1.680903E+03,1.468018E-01,1.485064E-01,1.727986E+03,1.075165E+03,8.970712E-02,9.498992E-02,2.771817E+03,1.658273E+03,1.438970E-01,1.465071E-01,1.727986E+03,1.181436E+03,8.970712E-02,1.043789E-01
01:34:00,1.022703E+03,2.700187E+03,5.309335E-02,2.385607E-01,2.827772E+03,1.679875E+03,1.468019E-01,1.484156E-01,1.727986E+03,1.074416E+03,8.970717E-02,9.492377E-02,2.771819E+03,1.657283E+03,1.438971E-01,1.464196E-01,1.727986E+03,1.180462E+03,8.970717E-02,1.042928E-01
01:35:00,1.022707E+03,2.699712E+03,5.309356E-02,2.385188E-01,2.827774E+03,1.678848E+03,1.468020E-01,1.483249E-01,1.727987E+03,1.073669E+03,8.970722E-02,9.485771E-02,2.771821E+03,1.656294E+03,1.438972E-01,1.463323E-01,1.727987E+03,1.179490E+03,8.970722E-02,1.042070E-01
01:36:00,1.022711E+03,2.699239E+03,5.309377E-02,2.384770E-01,2.827776E+03,1.677823E+03,1.468021E-01,1.482344E-01,1.727988E+03,1.072922E+03,8.970727E-02,9.479176E-02,2.771822E+03,1.655308E+03,1.438973E-01,1.462451E-01,1.727988E+03,1.178520E+03,8.970727E-02,1.041213E-01
01:37:00,1.022715E+03,2.698766E+03,5.309398E-02,2.384353E-01,2.827777E+03,1.676800E+03,1.468022E-01,1.481440E-01,1.727989E+03,1.072177E+03,8.970732E-02,9.472592E-02,2.771824E+03,1.654323E+03,1.438974E-01,1.461581E-01,1.727989E+03,1.177553E+03,8.970732E-02,1.040358E-01
01:38:00,1.022719E+03,2.698295E+03,5.309419E-02,2.383936E-01,2.827779E+03,1.675779E+03,1.468022E-01,1.480537E-01,1.727990E+03,1.071433E+03,8.970737E-02,9.466017E-02,2.771826E+03,1.653339E+03,1.438975E-01,1.460712E-01,1.727990E+03,1.176587E+03,8.970737E-02,1.039504E-01
01:39:00,1.022723E+03,2.697824E+03,5.309440E-02,2.383520E-01,2.827781E+03,1.674758E+03,1.468023E-01,1.479636E-01,1.727991E+03,1.070690E+03,8.970741E-02,9.459453E-02,2.771828E+03,1.652357E+03,1.438976E-01,1.459845E-01,1.727991E+03,1.175623E+03,8.970741E-02,1.038653E-01
01:40:00,1.022727E+03,2.697353E+03,5.309461E-02,2.383104E-01,2.827782E+03,1.673740E+03,1.468024E-01,1.478736E-01,1.727992E+03,1.069948E+03,8.970746E-02,9.452899E-02,2.771829E+03,1.651377E+03,1.438977E-01,1.458979E-01,1.727992E+03,1.174661E+03,8.970746E-02,1.037803E-01
01:41:00,1.022731E+03,2.696884E+03,5.309482E-02,2.382690E-01,2.827784E+03,1.672723E+03,1.468025E-01,1.477838E-01,1.727993E+03,1.069207E+03,8.970751E-02,9.446355E-02,2.771831E+03,1.650399E+03,1.438977E-01,1.458114E-01,1.727993E+03,1.173701E+03,8.970751E-02,1.036955E-01
01:42:00,1.022735E+03,2.696416E+03,5.309503E-02,2.382276E-01,2.827786E+03,1.671708E+03,1.468026E-01,1.476941E-01,1.727994E+03,1.068468E+03,8.970756E-02,9.439821E-02,2.771833E+03,1.649422E+03,1.438978E-01,1.457251E-01,1.727994E+03,1.172744E+03,8.970756E-02,1.036109E-01
01:43:00,1.022739E+03,2.695948E+03,5.309524E-02,2.381862E-01,2.827787E+03,1.670694E+03,1.468027E-01,1.476045E-01,1.727995E+03,1.067729E+03,8.970761E-02,9.433297E-02,2.771835E+03,1.648446E+03,1.438979E-01,1.456389E-01,1.727995E+03,1.171788E+03,8.970761E-02,1.035264E-01
01:44:00,1.022743E+03,2.695481E+03,5.309545E-02,2.381450E-01,2.827789E+03,1.669682E+03,1.468028E-01,1.475151E-01,1.727996E+03,1.066992E+03,8.970765E-02,9.426784E-02,2.771836E+03,1.647472E+03,1.438980E-01,1.455529E-01,1.727996E+03,1.170834E+03,8.970765E-02,1.034422E-01
01:45:00,1.022747E+03,2.695015E+03,5.309566E-02,2.381038E-01,2.827791E+03,1.668671E+03,1.468029E-01,1.474258E-01,1.727997E+03,1.066256E+03,8.970770E-02,9.420280E-02,2.771838E+03,1.646500E+03,1.438981E-01,1.454670E-01,1.727997E+03,1.169882E+03,8.970770E-02,1.033581E-01
01:46:00,1.022751E+03,2.694549E+03,5.309587E-02,2.380627E-01,2.827793E+03,1.667662E+03,1.468029E-01,1.473366E-01,1.727998E+03,1.065521E+03,8.970775E-02,9.413786E-02,2.771840E+03,1.645529E+03,1.438982E-01,1.453812E-01,1.727998E+03,1.168932E+03,8.970775E-02,1.032741E-01
01:47:00,1.022755E+03,2.694085E+03,5.309608E-02,2.380216E-01,2.827794E+03,1.666655E+03,1.468030E-01,1.472476E-01,1.727999E+03,1.064787E+03,8.970780E-02,9.407303E-02,2.771841E+03,1.644560E+03,1.438983E-01,1.452956E-01,1.727999E+03,1.167984E+03,8.970780E-02,1.031904E-01
01:48:00,1.022759E+03,2.693621E+03,5.309629E-02,2.379807E-01,2.827796E+03,1.665649E+03,1.468031E-01,1.471588E-01,1.727999E+03,1.064054E+03,8.970785E-02,9.400829E-02,2.771843E+03,1.643593E+03,1.438984E-01,1.452101E-01,1.727999E+03,1.167038E+03,8.970785E-02,1.031068E-01
01:49:00,1.022763E+03,2.693158E+03,5.309650E-02,2.379398E-01,2.827798E+03,1.664645E+03,1.468032E-01,1.470700E-01,1.728000E+03,1.063323E+03,8.970789E-02,9.394365E-02,2.771845E+03,1.642627E+03,1.438985E-01,1.451248E-01,1.728000E+03,1.166094E+03,8.970789E-02,1.030234E-01
01:50:00,1.022767E+03,2.692696E+03,5.309671E-02,2.378989E-01,2.827799E+03,1.663642E+03,1.468033E-01,1.469814E-01,1.728001E+03,1.062592E+03,8.970794E-02,9.387911E-02,2.771846E+03,1.641663E+03,1.438985E-01,1.450396E-01,1.728001E+03,1.165152E+03,8.970794E-02,1.029401E-01
01:51:00,1.022772E+03,2.692234E+03,5.309692E-02,2.378582E-01,2.827801E+03,1.662641E+03,1.468034E-01,1.468930E-01,1.728002E+03,1.061863E+03,8.970799E-02,9.381467E-02,2.771848E+03,1.640700E+03,1.438986E-01,1.449545E-01,1.728002E+03,1.164211E+03,8.970799E-02,1.028571E-01
01:52:00,1.022776E+03,2.691774E+03,5.309713E-02,2.378175E-01,2.827803E+03,1.661641E+03,1.468035E-01,1.468046E-01,1.728003E+03,1.061135E+03,8.970804E-02,9.375033E-02,2.771850E+03,1.639738E+03,1.438987E-01,1.448696E-01,1.728003E+03,1.163273E+03,8.970804E-02,1.027742E-01
01:53:00,1.022780E+03,2.691314E+03,5.309733E-02,2.377768E-01,2.827804E+03,1.660643E+03,1.468036E-01,1.467164E-01,1.728004E+03,1.060407E+03,8.970809E-02,9.368608E-02,2.771852E+03,1.638779E+03,1.438988E-01,1.447848E-01,1.728004E+03,1.162336E+03,8.970809E-02,1.026914E-01
01:54:00,1.022784E+03,2.690855E+03,5.309754E-02,2.377363E-01,2.827806E+03,1.659646E+03,1.468037E-01,1.466284E-01,1.728005E+03,1.059681E+03,8.970813E-02,9.362193E-02,2.771853E+03,1.637820E+03,1.438989E-01,1.447001E-01,1.728005E+03,1.161402E+03,8.970813E-02,1.026088E-01
01:55:00,1.022788E+03,2.690397E+03,5.309775E-02,2.376958E-01,2.827808E+03,1.658651E+03,1.468037E-01,1.465405E-01,1.728006E+03,1.058956E+03,8.970818E-02,9.355788E-02,2.771855E+03,1.636864E+03,1.438990E-01,1.446156E-01,1.728006E+03,1.160469E+03,8.970818E-02,1.025264E-01
01:56:00,1.022792E+03,2.689939E+03,5.309796E-02,2.376554E-01,2.827810E+03,1.657657E+03,1.468038E-01,1.464527E-01,1.728007E+03,1.058232E+03,8.970823E-02,9.349393E-02,2.771857E+03,1.635909E+03,1.438991E-01,1.445312E-01,1.728007E+03,1.159538E+03,8.970823E-02,1.024442E-01
01:57:00,1.022796E+03,2.689482E+03,5.309817E-02,2.376150E-01,2.827811E+03,1.656665E+03,1.468039E-01,1.463650E-01,1.728008E+03,1.057510E+03,8.970828E-02,9.343007E-02,2.771858E+03,1.634955E+03,1.438992E-01,1.444470E-01,1.728008E+03,1.158609E+03,8.970828E-02,1.023621E-01
01:58:00,1.022800E+03,2.689026E+03,5.309838E-02,2.375747E-01,2.827813E+03,1.655674E+03,1.468040E-01,1.462775E-01,1.728009E+03,1.056788E+03,8.970832E-02,9.336631E-02,2.771860E+03,1.634003E+03,1.438992E-01,1.443628E-01,1.728009E+03,1.157681E+03,8.970832E-02,1.022801E-01
01:59:00,1.022804E+03,2.688571E+03,5.309858E-02,2.375345E-01,2.827815E+03,1.654684E+03,1.468041E-01,1.461901E-01,1.728010E+03,1.056067E+03,8.970837E-02,9.330264E-02,2.771862E+03,1.633052E+03,1.438993E-01,1.442788E-01,1.728010E+03,1.156756E+03,8.970837E-02,1.021984E-01
02:00:00,1.022808E+03,2.688117E+03,5.309879E-02,2.374944E-01,2.827816E+03,1.653697E+03,1.468042E-01,1.461028E-01,1.728010E+03,1.055348E+03,8.970842E-02,9.323907E-02,2.771863E+03,1.632103E+03,1.438994E-01,1.441950E-01,1.728010E+03,1.155832E+03,8.970842E-02,1.021168E-01
02:01:00,1.022812E+03,2.687663E+03,5.309900E-02,2.374543E-01,2.827818E+03,1.652719E+03,1.468043E-01,1.460164E-01,1.728011E+03,1.054634E+03,8.970847E-02,9.317605E-02,2.771865E+03,1.631163E+03,1.438995E-01,1.441120E-01,1.728011E+03,1.154916E+03,8.970847E-02,1.020358E-01
02:02:00,1.022816E+03,2.687210E+03,5.309920E-02,2.374143E-01,2.827820E+03,1.651752E+03,1.468043E-01,1.459309E-01,1.728012E+03,1.053927E+03,8.970851E-02,9.311358E-02,2.771867E+03,1.630234E+03,1.438996E-01,1.440299E-01,1.728012E+03,1.154006E+03,8.970851E-02,1.019554E-01
02:03:00,1.022820E+03,2.686758E+03,5.309941E-02,2.373743E-01,2.827821E+03,1.650794E+03,1.468044E-01,1.458463E-01,1.728013E+03,1.053226E+03,8.970856E-02,9.305163E-02,2.771868E+03,1.629314E+03,1.438997E-01,1.439485E-01,1.728013E+03,1.153103E+03,8.970856E-02,1.018757E-01
02:04:00,1.022824E+03,2.686307E+03,5.309962E-02,2.373344E-01,2.827823E+03,1.649845E+03,1.468045E-01,1.457625E-01,1.728014E+03,1.052531E+03,8.970861E-02,9.299020E-02,2.771870E+03,1.628403E+03,1.438998E-01,1.438681E-01,1.728014E+03,1.152206E+03,8.970861E-02,1.017965E-01
02:05:00,1.022828E+03,2.685856E+03,5.309983E-02,2.372946E-01,2.827825E+03,1.648906E+03,1.468046E-01,1.456795E-01,1.728015E+03,1.051842E+03,8.970865E-02,9.292930E-02,2.771872E+03,1.627501E+03,1.438999E-01,1.437884E-01,1.728015E+03,1.151317E+03,8.970865E-02,1.017178E-01
02:06:00,1.022832E+03,2.685406E+03,5.310003E-02,2.372549E-01,2.827826E+03,1.647976E+03,1.468047E-01,1.455974E-01,1.728016E+03,1.051158E+03,8.970870E-02,9.286891E-02,2.771874E+03,1.626609E+03,1.438999E-01,1.437096E-01,1.728016E+03,1.150433E+03,8.970870E-02,1.016398E-01
02:07:00,1.022835E+03,2.684957E+03,5.310024E-02,2.372152E-01,2.827828E+03,1.647047E+03,1.468048E-01,1.455153E-01,1.728017E+03,1.050475E+03,8.970875E-02,9.280860E-02,2.771875E+03,1.625718E+03,1.439000E-01,1.436309E-01,1.728017E+03,1.149551E+03,8.970875E-02,1.015618E-01
02:08:00,1.022839E+03,2.684508E+03,5.310045E-02,2.371756E-01,2.827830E+03,1.646118E+03,1.468049E-01,1.454332E-01,1.728018E+03,1.049794E+03,8.970880E-02,9.274836E-02,2.771877E+03,1.624828E+03,1.439001E-01,1.435523E-01,1.728018E+03,1.148671E+03,8.970880E-02,1.014841E-01
02:09:00,1.022843E+03,2.684061E+03,5.310065E-02,2.371360E-01,2.827831E+03,1.645192E+03,1.468050E-01,1.453514E-01,1.728019E+03,1.049113E+03,8.970884E-02,9.268822E-02,2.771879E+03,1.623940E+03,1.439002E-01,1.434738E-01,1.728019E+03,1.147792E+03,8.970884E-02,1.014064E-01
02:10:00,1.022847E+03,2.683614E+03,5.310086E-02,2.370965E-01,2.827833E+03,1.644267E+03,1.468050E-01,1.452696E-01,1.728020E+03,1.048433E+03,8.970889E-02,9.262819E-02,2.771880E+03,1.623053E+03,1.439003E-01,1.433955E-01,1.728020E+03,1.146915E+03,8.970889E-02,1.013290E-01
02:11:00,1.022851E+03,2.683168E+03,5.310106E-02,2.370571E-01,2.827835E+03,1.643343E+03,1.468051E-01,1.451881E-01,1.728020E+03,1.047755E+03,8.970894E-02,9.256826E-02,2.771882E+03,1.622168E+03,1.439004E-01,1.433173E-01,1.728020E+03,1.146040E+03,8.970894E-02,1.012517E-01
02:12:00,1.022855E+03,2.682722E+03,5.310127E-02,2.370178E-01,2.827836E+03,1.642422E+03,1.468052E-01,1.451066E-01,1.728021E+03,1.047078E+03,8.970898E-02,9.250844E-02,2.771884E+03,1.621285E+03,1.439005E-01,1.432392E-01,1.728021E+03,1.145167E+03,8.970898E-02,1.011745E-01
02:13:00,1.022859E+03,2.682278E+03,5.310147E-02,2.369785E-01,2.827838E+03,1.641502E+03,1.468053E-01,1.450254E-01,1.728022E+03,1.046402E+03,8.970903E-02,9.244873E-02,2.771885E+03,1.620403E+03,1.439006E-01,1.431613E-01,1.728022E+03,1.144296E+03,8.970903E-02,1.010976E-01
02:14:00,1.022863E+03,2.681834E+03,5.310168E-02,2.369393E-01,2.827840E+03,1.640583E+03,1.468054E-01,1.449442E-01,1.728023E+03,1.045727E+03,8.970908E-02,9.238912E-02,2.771887E+03,1.619524E+03,1.439006E-01,1.430836E-01,1.728023E+03,1.143427E+03,8.970908E-02,1.010208E-01
02:15:00,1.022867E+03,2.681391E+03,5.310189E-02,2.369001E-01,2.827841E+03,1.639667E+03,1.468055E-01,1.448632E-01,1.728024E+03,1.045054E+03,8.970912E-02,9.232961E-02,2.771889E+03,1.618645E+03,1.439007E-01,1.430060E-01,1.728024E+03,1.142560E+03,8.970912E-02,1.009442E-01
02:16:00,1.022871E+03,2.680948E+03,5.310209E-02,2.368610E-01,2.827843E+03,1.638752E+03,1.468056E-01,1.447824E-01,1.728025E+03,1.044381E+03,8.970917E-02,9.227021E-02,2.771890E+03,1.617769E+03,1.439008E-01,1.429286E-01,1.728025E+03,1.141694E+03,8.970917E-02,1.008677E-01
02:17:00,1.022875E+03,2.680507E+03,5.310230E-02,2.368220E-01,2.827845E+03,1.637838E+03,1.468056E-01,1.447017E-01,1.728026E+03,1.043710E+03,8.970922E-02,9.221090E-02,2.771892E+03,1.616894E+03,1.439009E-01,1.428513E-01,1.728026E+03,1.140830E+03,8.970922E-02,1.007914E-01
02:18:00,1.022879E+03,2.680066E+03,5.310250E-02,2.367831E-01,2.827846E+03,1.636926E+03,1.468057E-01,1.446211E-01,1.728027E+03,1.043040E+03,8.970927E-02,9.215170E-02,2.771894E+03,1.616020E+03,1.439010E-01,1.427741E-01,1.728027E+03,1.139968E+03,8.970927E-02,1.007152E-01
02:19:00,1.022883E+03,2.679626E+03,5.310271E-02,2.367442E-01,2.827848E+03,1.636016E+03,1.468058E-01,1.445407E-01,1.728028E+03,1.042371E+03,8.970931E-02,9.209261E-02,2.771895E+03,1.615148E+03,1.439011E-01,1.426971E-01,1.728028E+03,1.139108E+03,8.970931E-02,1.006392E-01
02:20:00,1.022887E+03,2.679187E+03,5.310291E-02,2.367054E-01,2.827850E+03,1.635107E+03,1.468059E-01,1.444604E-01,1.728029E+03,1.041703E+03,8.970936E-02,9.203361E-02,2.771897E+03,1.614278E+03,1.439012E-01,1.426202E-01,1.728029E+03,1.138250E+03,8.970936E-02,1.005634E-01
02:21:00,1.022891E+03,2.678748E+03,5.310311E-02,2.366667E-01,2.827851E+03,1.634200E+03,1.468060E-01,1.443803E-01,1.728029E+03,1.041037E+03,8.970941E-02,9.197471E-02,2.771899E+03,1.613409E+03,1.439012E-01,1.425434E-01,1.728029E+03,1.137393E+03,8.970941E-02,1.004877E-01
02:22:00,1.022895E+03,2.678310E+03,5.310332E-02,2.366280E-01,2.827853E+03,1.633295E+03,1.468061E-01,1.443003E-01,1.728030E+03,1.040371E+03,8.970945E-02,9.191592E-02,2.771900E+03,1.612542E+03,1.439013E-01,1.424668E-01,1.728030E+03,1.136539E+03,8.970945E-02,1.004122E-01
02:23:00,1.022899E+03,2.677873E+03,5.310352E-02,2.365894E-01,2.827855E+03,1.632391E+03,1.468062E-01,1.442204E-01,1.728031E+03,1.039707E+03,8.970950E-02,9.185722E-02,2.771902E+03,1.611677E+03,1.439014E-01,1.423904E-01,1.728031E+03,1.135686E+03,8.970950E-02,1.003368E-01
02:24:00,1.022903E+03,2.677437E+03,5.310373E-02,2.365508E-01,2.827856E+03,1.631488E+03,1.468062E-01,1.441407E-01,1.728032E+03,1.039044E+03,8.970954E-02,9.179863E-02,2.771904E+03,1.610813E+03,1.439015E-01,1.423140E-01,1.728032E+03,1.134834E+03,8.970954E-02,1.002616E-01
02:25:00,1.022907E+03,2.677002E+03,5.310393E-02,2.365124E-01,2.827858E+03,1.630587E+03,1.468063E-01,1.440611E-01,1.728033E+03,1.038382E+03,8.970959E-02,9.174013E-02,2.771905E+03,1.609951E+03,1.439016E-01,1.422378E-01,1.728033E+03,1.133985E+03,8.970959E-02,1.001866E-01
02:26:00,1.022911E+03,2.676567E+03,5.310413E-02,2.364740E-01,2.827859E+03,1.629688E+03,1.468064E-01,1.439816E-01,1.728034E+03,1.037721E+03,8.970964E-02,9.168173E-02,2.771907E+03,1.609090E+03,1.439017E-01,1.421618E-01,1.728034E+03,1.133137E+03,8.970964E-02,1.001117E-01
02:27:00,1.022914E+03,2.676133E+03,5.310434E-02,2.364356E-01,2.827861E+03,1.628790E+03,1.468065E-01,1.439023E-01,1.728035E+03,1.037061E+03,8.970968E-02,9.162343E-02,2.771909E+03,1.608230E+03,1.439018E-01,1.420859E-01,1.728035E+03,1.132291E+03,8.970968E-02,1.000370E-01
02:28:00,1.022918E+03,2.675700E+03,5.310454E-02,2.363974E-01,2.827863E+03,1.627894E+03,1.468066E-01,1.438231E-01,1.728036E+03,1.036402E+03,8.970973E-02,9.156523E-02,2.771910E+03,1.607373E+03,1.439019E-01,1.420101E-01,1.728036E+03,1.131447E+03,8.970973E-02,9.996237E-02
02:29:00,1.022922E+03,2.675268E+03,5.310474E-02,2.363592E-01,2.827864E+03,1.626999E+03,1.468067E-01,1.437441E-01,1.728037E+03,1.035744E+03,8.970978E-02,9.150713E-02,2.771912E+03,1.606516E+03,1.439019E-01,1.419344E-01,1.728037E+03,1.130604E+03,8.970978E-02,9.988793E-02
02:30:00,1.022926E+03,2.674836E+03,5.310495E-02,2.363210E-01,2.827866E+03,1.626106E+03,1.468068E-01,1.436652E-01,1.728038E+03,1.035088E+03,8.970982E-02,9.144912E-02,2.771913E+03,1.605662E+03,1.439020E-01,1.418589E-01,1.728038E+03,1.129764E+03,8.970982E-02,9.981365E-02
