,Urban_DBT_C_2.6,Urban_DBT_C_13.9,Rural_DBT_C
2002-07-09 13:50:00,27.94,26.96,27.1
2002-07-09 14:00:00,26.93,26.71,27.5
2002-07-09 14:10:00,27.3,27.11,27.8
2002-07-09 14:20:00,28.34,27.46,28.0
2002-07-09 14:30:00,28.43,27.78,28.3
2002-07-09 14:40:00,28.99,28.54,28.9
2002-07-09 14:50:00,28.41,27.91,28.6
2002-07-09 15:00:00,29.1,28.33,28.8
2002-07-09 15:10:00,28.86,28.32,28.9
2002-07-09 15:20:00,29.53,29.01,28.4
2002-07-09 15:30:00,29.43,29.14,27.5
2002-07-09 15:40:00,29.23,28.77,27.5
2002-07-09 15:50:00,28.98,28.62,26.5
2002-07-09 16:00:00,28.57,28.13,25.8
2002-07-09 16:10:00,28.08,27.72,25.4
2002-07-09 16:20:00,25.97,25.82,25.4
2002-07-09 16:30:00,24.79,24.38,24.6
2002-07-09 16:40:00,25.06,24.65,23.5
2002-07-09 16:50:00,24.78,24.42,23.1
2002-07-09 17:00:00,24.31,23.88,23.4
2002-07-09 17:10:00,24.15,23.75,25.2
2002-07-09 17:20:00,24.02,23.59,24.2
2002-07-09 17:30:00,23.82,23.38,23.7
2002-07-09 17:40:00,23.78,23.24,22.5
2002-07-09 17:50:00,23.53,23.05,22.1
2002-07-09 18:00:00,23.6,23.05,22.8
2002-07-09 18:10:00,23.82,23.44,22.3
2002-07-09 18:20:00,23.7,23.38,21.8
2002-07-09 18:30:00,23.73,23.32,21.7
2002-07-09 18:40:00,23.48,23.15,22.2
2002-07-09 18:50:00,23.34,23.02,22.1
2002-07-09 19:00:00,23.17,23.03,21.0
2002-07-09 19:10:00,23.15,22.94,20.9
2002-07-09 19:20:00,23.71,23.42,20.6
2002-07-09 19:30:00,23.67,23.28,20.0
2002-07-09 19:40:00,23.26,22.8,19.6
2002-07-09 19:50:00,22.21,21.86,19.3
2002-07-09 20:00:00,21.98,21.64,19.3
2002-07-09 20:10:00,21.73,21.31,19.3
2002-07-09 20:20:00,21.57,21.17,19.4
2002-07-09 20:30:00,21.32,21.01,19.1
2002-07-09 20:40:00,21.36,21.0,18.6
2002-07-09 20:50:00,21.53,21.09,18.3
2002-07-09 21:00:00,21.09,20.89,18.0
2002-07-09 21:10:00,21.02,20.84,17.9
2002-07-09 21:20:00,21.03,20.81,17.9
2002-07-09 21:30:00,21.07,20.78,17.8
2002-07-09 21:40:00,21.43,21.1,18.0
2002-07-09 21:50:00,21.24,21.0,18.1
